perf_date|perf_time|title|venue|perf_link|category|rating|website|event|description|performance_data|image_url|show_id|perf_id
21/08/2019|16:15|For Science!|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22980|Comedy|Parental Guidance (14+)|www.smallmatters.ca|Lottery|"The Professor and her Lab Assistant need YOU for their research. Bill Nye the Science Guy meets Blue Man Group in this absurd investigation of instant gratification and celebration of the scientific method. OFFICIAL HOLDOVER 2018, *****Edmonton Journal, *****Vue Magazine, ""BIG FUN"" -12thnight.ca. For Truth! For Glory! FOR SCIENCE!"|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2018-233403-9486.jpg|3208|22980
22/08/2019|18:45|For Science!|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22981|Comedy|Parental Guidance (14+)|www.smallmatters.ca|Lottery|"The Professor and her Lab Assistant need YOU for their research. Bill Nye the Science Guy meets Blue Man Group in this absurd investigation of instant gratification and celebration of the scientific method. OFFICIAL HOLDOVER 2018, *****Edmonton Journal, *****Vue Magazine, ""BIG FUN"" -12thnight.ca. For Truth! For Glory! FOR SCIENCE!"|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2018-233403-9486.jpg|3208|22981
25/08/2019|14:00|For Science!|5: Kick Point King Edward School|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:22982|Comedy|Parental Guidance (14+)|www.smallmatters.ca|Lottery|"The Professor and her Lab Assistant need YOU for their research. Bill Nye the Science Guy meets Blue Man Group in this absurd investigation of instant gratification and celebration of the scientific method. OFFICIAL HOLDOVER 2018, *****Edmonton Journal, *****Vue Magazine, ""BIG FUN"" -12thnight.ca. For Truth! For Glory! FOR SCIENCE!"|,Duration: 60 minutes|https://eventotron.imgix.net/05-27-2018-233403-9486.jpg|3208|22982
16/08/2019|21:00|Franz Ferdinand Must Die|BYOV19 - 13: Old Strathcona Public Library|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23063|Storytelling|Parental Guidance (14+)|stillyourfriend.com|BYOV|Returning with another flabbergasting tale ripped from history, Adam Bailey tackles an improbable, reality altering assassination. From the creator of The Life Henri: ***** VUE Weekly (Edmonton), WINNER Outstanding New Play - NOW Magazine (Toronto) and Adam Bailey is on Fire: ****1/2 Edmonton Sun, WINNER Patron's Pick Toronto|Warnings: Gunshots, Adult Language, Cartoonish Violence, Death,Duration: 60 minutes|https://eventotron.imgix.net/04-01-2019-211922-2245.jpg|3219|23063
17/08/2019|13:30|Franz Ferdinand Must Die|BYOV19 - 13: Old Strathcona Public Library|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23058|Storytelling|Parental Guidance (14+)|stillyourfriend.com|BYOV|Returning with another flabbergasting tale ripped from history, Adam Bailey tackles an improbable, reality altering assassination. From the creator of The Life Henri: ***** VUE Weekly (Edmonton), WINNER Outstanding New Play - NOW Magazine (Toronto) and Adam Bailey is on Fire: ****1/2 Edmonton Sun, WINNER Patron's Pick Toronto|Warnings: Gunshots, Adult Language, Cartoonish Violence, Death,Duration: 60 minutes|https://eventotron.imgix.net/04-01-2019-211922-2245.jpg|3219|23058
18/08/2019|18:15|Franz Ferdinand Must Die|BYOV19 - 13: Old Strathcona Public Library|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23059|Storytelling|Parental Guidance (14+)|stillyourfriend.com|BYOV|Returning with another flabbergasting tale ripped from history, Adam Bailey tackles an improbable, reality altering assassination. From the creator of The Life Henri: ***** VUE Weekly (Edmonton), WINNER Outstanding New Play - NOW Magazine (Toronto) and Adam Bailey is on Fire: ****1/2 Edmonton Sun, WINNER Patron's Pick Toronto|Warnings: Gunshots, Adult Language, Cartoonish Violence, Death,Duration: 60 minutes|https://eventotron.imgix.net/04-01-2019-211922-2245.jpg|3219|23059
19/08/2019|19:30|Franz Ferdinand Must Die|BYOV19 - 13: Old Strathcona Public Library|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23060|Storytelling|Parental Guidance (14+)|stillyourfriend.com|BYOV|Returning with another flabbergasting tale ripped from history, Adam Bailey tackles an improbable, reality altering assassination. From the creator of The Life Henri: ***** VUE Weekly (Edmonton), WINNER Outstanding New Play - NOW Magazine (Toronto) and Adam Bailey is on Fire: ****1/2 Edmonton Sun, WINNER Patron's Pick Toronto|Warnings: Gunshots, Adult Language, Cartoonish Violence, Death,Duration: 60 minutes|https://eventotron.imgix.net/04-01-2019-211922-2245.jpg|3219|23060
20/08/2019|14:30|Franz Ferdinand Must Die|BYOV19 - 13: Old Strathcona Public Library|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23061|Storytelling|Parental Guidance (14+)|stillyourfriend.com|BYOV|Returning with another flabbergasting tale ripped from history, Adam Bailey tackles an improbable, reality altering assassination. From the creator of The Life Henri: ***** VUE Weekly (Edmonton), WINNER Outstanding New Play - NOW Magazine (Toronto) and Adam Bailey is on Fire: ****1/2 Edmonton Sun, WINNER Patron's Pick Toronto|Warnings: Gunshots, Adult Language, Cartoonish Violence, Death,Duration: 60 minutes|https://eventotron.imgix.net/04-01-2019-211922-2245.jpg|3219|23061
21/08/2019|16:00|Franz Ferdinand Must Die|BYOV19 - 13: Old Strathcona Public Library|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23062|Storytelling|Parental Guidance (14+)|stillyourfriend.com|BYOV|Returning with another flabbergasting tale ripped from history, Adam Bailey tackles an improbable, reality altering assassination. From the creator of The Life Henri: ***** VUE Weekly (Edmonton), WINNER Outstanding New Play - NOW Magazine (Toronto) and Adam Bailey is on Fire: ****1/2 Edmonton Sun, WINNER Patron's Pick Toronto|Warnings: Gunshots, Adult Language, Cartoonish Violence, Death,Duration: 60 minutes|https://eventotron.imgix.net/04-01-2019-211922-2245.jpg|3219|23062
22/08/2019|23:00|Franz Ferdinand Must Die|BYOV19 - 13: Old Strathcona Public Library|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23064|Storytelling|Parental Guidance (14+)|stillyourfriend.com|BYOV|Returning with another flabbergasting tale ripped from history, Adam Bailey tackles an improbable, reality altering assassination. From the creator of The Life Henri: ***** VUE Weekly (Edmonton), WINNER Outstanding New Play - NOW Magazine (Toronto) and Adam Bailey is on Fire: ****1/2 Edmonton Sun, WINNER Patron's Pick Toronto|Warnings: Gunshots, Adult Language, Cartoonish Violence, Death,Duration: 60 minutes|https://eventotron.imgix.net/04-01-2019-211922-2245.jpg|3219|23064
23/08/2019|23:59|Franz Ferdinand Must Die|BYOV19 - 13: Old Strathcona Public Library|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23065|Storytelling|Parental Guidance (14+)|stillyourfriend.com|BYOV|Returning with another flabbergasting tale ripped from history, Adam Bailey tackles an improbable, reality altering assassination. From the creator of The Life Henri: ***** VUE Weekly (Edmonton), WINNER Outstanding New Play - NOW Magazine (Toronto) and Adam Bailey is on Fire: ****1/2 Edmonton Sun, WINNER Patron's Pick Toronto|Warnings: Gunshots, Adult Language, Cartoonish Violence, Death,Duration: 60 minutes|https://eventotron.imgix.net/04-01-2019-211922-2245.jpg|3219|23065
24/08/2019|13:30|Franz Ferdinand Must Die|BYOV19 - 13: Old Strathcona Public Library|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23066|Storytelling|Parental Guidance (14+)|stillyourfriend.com|BYOV|Returning with another flabbergasting tale ripped from history, Adam Bailey tackles an improbable, reality altering assassination. From the creator of The Life Henri: ***** VUE Weekly (Edmonton), WINNER Outstanding New Play - NOW Magazine (Toronto) and Adam Bailey is on Fire: ****1/2 Edmonton Sun, WINNER Patron's Pick Toronto|Warnings: Gunshots, Adult Language, Cartoonish Violence, Death,Duration: 60 minutes|https://eventotron.imgix.net/04-01-2019-211922-2245.jpg|3219|23066
25/08/2019|15:15|Franz Ferdinand Must Die|BYOV19 - 13: Old Strathcona Public Library|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:23067|Storytelling|Parental Guidance (14+)|stillyourfriend.com|BYOV|Returning with another flabbergasting tale ripped from history, Adam Bailey tackles an improbable, reality altering assassination. From the creator of The Life Henri: ***** VUE Weekly (Edmonton), WINNER Outstanding New Play - NOW Magazine (Toronto) and Adam Bailey is on Fire: ****1/2 Edmonton Sun, WINNER Patron's Pick Toronto|Warnings: Gunshots, Adult Language, Cartoonish Violence, Death,Duration: 60 minutes|https://eventotron.imgix.net/04-01-2019-211922-2245.jpg|3219|23067
15/08/2019|22:45|GORDON'S BIG BALD HEAD: USURPERMAN!|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21332|Improv/Sketch|Parental Guidance (14+)|www.rapidfiretheatre.com/cast/troupes/gordons-big-bald-head/|BYOV|"Improv superhumans Gordon's Big Bald Head return to conquer the Fringe! Watch in awe as these strange visitors from another planet improvise their version of ANY OTHER SHOW AT THE FESTIVAL! ***** ""... masters at their trade, seamlessly inventing stories out of thin air... ""-Edmonton Journal ***** -National Post"|Warnings: Religious Content, Political Content, Adult Language, Cartoonish Violence,Duration: 60 minutes|https://eventotron.imgix.net/05-04-2018-200512-6113.jpg|2989|21332
16/08/2019|21:00|GORDON'S BIG BALD HEAD: USURPERMAN!|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21333|Improv/Sketch|Parental Guidance (14+)|www.rapidfiretheatre.com/cast/troupes/gordons-big-bald-head/|BYOV|"Improv superhumans Gordon's Big Bald Head return to conquer the Fringe! Watch in awe as these strange visitors from another planet improvise their version of ANY OTHER SHOW AT THE FESTIVAL! ***** ""... masters at their trade, seamlessly inventing stories out of thin air... ""-Edmonton Journal ***** -National Post"|Warnings: Religious Content, Political Content, Adult Language, Cartoonish Violence,Duration: 60 minutes|https://eventotron.imgix.net/05-04-2018-200512-6113.jpg|2989|21333
18/08/2019|17:00|GORDON'S BIG BALD HEAD: USURPERMAN!|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21334|Improv/Sketch|Parental Guidance (14+)|www.rapidfiretheatre.com/cast/troupes/gordons-big-bald-head/|BYOV|"Improv superhumans Gordon's Big Bald Head return to conquer the Fringe! Watch in awe as these strange visitors from another planet improvise their version of ANY OTHER SHOW AT THE FESTIVAL! ***** ""... masters at their trade, seamlessly inventing stories out of thin air... ""-Edmonton Journal ***** -National Post"|Warnings: Religious Content, Political Content, Adult Language, Cartoonish Violence,Duration: 60 minutes|https://eventotron.imgix.net/05-04-2018-200512-6113.jpg|2989|21334
19/08/2019|17:00|GORDON'S BIG BALD HEAD: USURPERMAN!|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21335|Improv/Sketch|Parental Guidance (14+)|www.rapidfiretheatre.com/cast/troupes/gordons-big-bald-head/|BYOV|"Improv superhumans Gordon's Big Bald Head return to conquer the Fringe! Watch in awe as these strange visitors from another planet improvise their version of ANY OTHER SHOW AT THE FESTIVAL! ***** ""... masters at their trade, seamlessly inventing stories out of thin air... ""-Edmonton Journal ***** -National Post"|Warnings: Religious Content, Political Content, Adult Language, Cartoonish Violence,Duration: 60 minutes|https://eventotron.imgix.net/05-04-2018-200512-6113.jpg|2989|21335
22/08/2019|15:00|GORDON'S BIG BALD HEAD: USURPERMAN!|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21336|Improv/Sketch|Parental Guidance (14+)|www.rapidfiretheatre.com/cast/troupes/gordons-big-bald-head/|BYOV|"Improv superhumans Gordon's Big Bald Head return to conquer the Fringe! Watch in awe as these strange visitors from another planet improvise their version of ANY OTHER SHOW AT THE FESTIVAL! ***** ""... masters at their trade, seamlessly inventing stories out of thin air... ""-Edmonton Journal ***** -National Post"|Warnings: Religious Content, Political Content, Adult Language, Cartoonish Violence,Duration: 60 minutes|https://eventotron.imgix.net/05-04-2018-200512-6113.jpg|2989|21336
23/08/2019|17:00|GORDON'S BIG BALD HEAD: USURPERMAN!|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21337|Improv/Sketch|Parental Guidance (14+)|www.rapidfiretheatre.com/cast/troupes/gordons-big-bald-head/|BYOV|"Improv superhumans Gordon's Big Bald Head return to conquer the Fringe! Watch in awe as these strange visitors from another planet improvise their version of ANY OTHER SHOW AT THE FESTIVAL! ***** ""... masters at their trade, seamlessly inventing stories out of thin air... ""-Edmonton Journal ***** -National Post"|Warnings: Religious Content, Political Content, Adult Language, Cartoonish Violence,Duration: 60 minutes|https://eventotron.imgix.net/05-04-2018-200512-6113.jpg|2989|21337
25/08/2019|19:00|GORDON'S BIG BALD HEAD: USURPERMAN!|BYOV19 - 12: Varscona Theatre|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21338|Improv/Sketch|Parental Guidance (14+)|www.rapidfiretheatre.com/cast/troupes/gordons-big-bald-head/|BYOV|"Improv superhumans Gordon's Big Bald Head return to conquer the Fringe! Watch in awe as these strange visitors from another planet improvise their version of ANY OTHER SHOW AT THE FESTIVAL! ***** ""... masters at their trade, seamlessly inventing stories out of thin air... ""-Edmonton Journal ***** -National Post"|Warnings: Religious Content, Political Content, Adult Language, Cartoonish Violence,Duration: 60 minutes|https://eventotron.imgix.net/05-04-2018-200512-6113.jpg|2989|21338
16/08/2019|12:00|Game of Crohn's|9: TELUS Phone Museum|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21729|Storytelling|Family Friendly|#|Lottery|Dan Rosen recounts his self-defecating tale of 20+ years struggling with Crohn's disease. In the Game of Crohn's, you win or spend your life on the Porcelain Throne.|,Duration: 60 minutes|https://eventotron.imgix.net/05-28-2019-184203-4935.jpg|3034|21729
18/08/2019|14:00|Game of Crohn's|9: TELUS Phone Museum|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21730|Storytelling|Family Friendly|#|Lottery|Dan Rosen recounts his self-defecating tale of 20+ years struggling with Crohn's disease. In the Game of Crohn's, you win or spend your life on the Porcelain Throne.|,Duration: 60 minutes|https://eventotron.imgix.net/05-28-2019-184203-4935.jpg|3034|21730
20/08/2019|18:00|Game of Crohn's|9: TELUS Phone Museum|https://tickets.fringetheatre.ca/listprices.php?performanceId=601:21731|Storytelling|Family Friendly|#|Lottery|Dan Rosen recounts his self-defecating tale of 20+ years struggling with Crohn's disease. In the Game of Crohn's, you win or spend your life on the Porcelain Throne.|,Duration: 60 minutes|https://eventotron.imgix.net/05-28-2019-184203-4935.jpg|3034|21731
